sku,ean,mpn,brand,offer,old_price,upc,retailer_sku_code,price,crawl_time,urls,title,out_of_stock,image,categories,desc
276578,7394090900948,90094,Krusell,,,885384021205,,SG$30.11,,http://www.expansys.com.sg/krusell-sala-bumper-for-sony-xperia-m4-aqua-aqua-dual-coral-276578/,Krusell Sala Alu Bumper for Xperia M4 Aqua/ Aqua Dual ,,,,
276207,7394090761112,76111,Krusell,,,885384020451,,SG$21.88,,http://www.expansys.com.sg/krusell-malmo-flipwallet-for-sony-xperia-m4-aqua-dual-cerise-276207/,Krusell Malmö FlipWallet for Xperia M4 Aqua/Dual ,,,,
276206,7394090761105,76110,Krusell,,,885384020444,,SG$21.88,,http://www.expansys.com.sg/krusell-malmo-flipwallet-for-sony-xperia-m4-aqua-dual-white-276206/,Krusell Malmö FlipWallet for Xperia M4 Aqua/Dual ,,,,
268332,7394090759386,KSE,Krusell,,,885384017727,,SG$53.79,,http://www.expansys.com.sg/krusell-kiruna-flipcase-for-sony-xperia-z3-compact-camel-268332/,Krusell Kiruna FlipCase for Xperia Z3  Compact ,,,,
276124,8806084975942,CFR,LG,,,,,SG$62.99,,http://www.expansys.com.sg/lg-quickcircle-ii-battery-cover-for-lg-g4-white-276124/,LG QuickCircle II Battery Cover for LG G4 ,,,,
275186,4718487671779,99H20113,HTC,,,,,SG$26.26,,http://www.expansys.com.sg/htc-dot-view-case-i-hc-m231-for-htc-one-m9-pink-hard-shell-qsg-275186/,HTC Dot View™ – Premium for One M9 HC M231 ,,,,
208645,5055147563159,LX,EXPANSYS,,,,,SG$28.99,,http://www.expansys.com.sg/expansys-usb-cradle+battery-charger-for-htc-desire-z-eu-208645/,EXPANSYS USB Cradle+Battery Charger for HTC Desire Z ,,,,
218912,5055147569311,LX4A,EXPANSYS,,,,,SG$16.99,,http://www.expansys.com.sg/expansys-usb-cradle-for-samsung-galaxy-s-ii-i9100-with-battery-charger-eu-218912/,EXPANSYS USB Cradle+Battery Charger for Samsung Galaxy S II ,,,,
209735,5055147575657,CX,EXPANSYS,,,,,SG$38.99,,http://www.expansys.com.sg/expansys-car-holster-for-htc-desire-z-209735/,EXPANSYS Car Holster for HTC Desire Z,,,,
256665,5055887300205,AP_ATSGCC_Nokia1520,AT,,,,,SG$1.13,,http://www.expansys.com.sg/at-screen-guard-for-nokia-1520-anti-fingerprint-crystal-clear-256665/,AT Screen Guard for Nokia 1520 ,,,,
273879,0802975859825,ACC,BlackBerry,,,802975859825,,SG$44.99,,http://www.expansys.com.sg/blackberry-leap-flex-shell-black-273879/,BlackBerry® Leap Flex Shell ,,,,
274939,8806086688956,EF,Samsung,,,,,SG$79.31,,http://www.expansys.com.sg/samsung-clear-view-cover-for-samsung-galaxy-s6-silver-274939/,Samsung Clear View Cover for Samsung Galaxy S6 ,,,,
274940,8806086688895,EF,Samsung,,,,,SG$79.31,,http://www.expansys.com.sg/samsung-clear-view-cover-for-samsung-galaxy-s6-blue-274940/,Samsung Clear View Cover for Samsung Galaxy S6 ,,,,
261374,6947681518537,ASMEDRVIO,Motorola,,,,,SG$7.49,,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-e-violet-261374/,Motorola Shell for Motorola Moto E ,,,,
261370,6947681518568,ASMEDRRAS,Motorola,,,,,SG$7.49,,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-e-raspberry-261370/,Motorola Shell for Motorola Moto E ,,,,
261373,6947681518841,ASMEDRTRQ,Motorola,,,,,SG$7.49,,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-e-turquoise-261373/,Motorola Shell for Motorola Moto E ,,,,
261368,6947681518513,ASMEDRRED,Motorola,,,,,SG$7.30,,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-e-vivid-red-261368/,Motorola Shell for Motorola Moto E ,,,,
225524,,AP_XBase,XBase,,,,,SG$3.65,,http://www.expansys.com.sg/xbase-tpu-case-for-galaxy-nexus-i9250-black-225524/,XBase TPU Case for Galaxy Nexus I9250 ,,,,
257586,0855366002409,R1,Jaybird,,,,,SG$281.70,,http://www.expansys.com.sg/jaybird-reign-white-small-medium-257586/,Jaybird Reign ,,,,
276504,855366002393,R1,Jaybird,,,,,SG$281.70,,http://www.expansys.com.sg/jaybird-reign-black-large-extra-large-276504/,Jaybird Reign ,,,,
279065,5055887320012,AP_ATAFP_HTCM9,AT,,,,,SG$13.99,,http://www.expansys.com.sg/at-screen-guard-for-htc-one-m9-plus-anti-fingerprint-crystal-clear-279065/,AT Screen Guard for HTC One M9+ / ME ,,,,
267087,4571380497620,EPA20,MSY,,,811522021516,,SG$56.52,,http://www.expansys.com.sg/msy-leather-skin-surface-collection-for-xperia-z3-emboss-black-267087/,MSY Leather Skin Surface Collection - Xperia Z3 ,,,,
269599,802975859764,ACC,BlackBerry,,,,,SG$26.98,,http://www.expansys.com.sg/blackberry-classic-soft-shell-classic-blue-translucent-269599/,BlackBerry® Classic Soft Shell ,,,,
273388,6958265109430,CP,DJI,,,,,SG$56.34,,http://www.expansys.com.sg/dji-battery-charger-part-2-for-phantom-smart-battery-273388/,DJI Battery Charger for Phantom 2 ,,,,
273385,6958265115127,CP,DJI,,,,,SG$8.93,,http://www.expansys.com.sg/dji-inspire-1-100w-ac-power-adaptor-cable-part-20-eu-plug-273385/,DJI 100W AC Power Adaptor Cable ,,,,
268152,,MP,AAXA,,,702730849187,,SG$849.99,,http://www.expansys.com.sg/aaxa-m4-mobile-led-projector-800-lumen-1280x800-268152/,AAXA M4 Mobile LED Projector ,,,,
275496,6958265109539,CP,DJI,,,,,SG$17.51,,http://www.expansys.com.sg/dji-mobile-device-holder-part-18-for-phantom-2-vision-275496/,DJI Mobile Device Holder ,,,,
273389,6958265112126,CP,DJI,,,,,SG$21.70,,http://www.expansys.com.sg/dji-9-9450-self-tightening-propellers-part-13-1cw-1ccw-273389/,"DJI 9"" 9450 Self-tightening Propellers ",,,,
270379,6958265115028,CP,DJI,,,,,"SG$4,096.49",,http://www.expansys.com.sg/dji-inspire-1-t600-with-single-remote-270379/,DJI Inspire 1 T600 ,,,,
268337,7394090899990,KSE,Krusell,,,885384017765,,SG$31.91,,http://www.expansys.com.sg/krusell-malmo-texturecover-for-sony-xperia-z3-compact-white-268337/,Krusell Malmö TextureCover for Xperia Z3  Compact ,,,,
273379,6958265115103,CP,DJI,,,,,SG$75.97,,http://www.expansys.com.sg/dji-inspire-1-100w-power-adaptor-part-3-without-ac-cable-plug-273379/,DJI Inspire 1 - 100W Power Adaptor ,,,,
276125,8806084975959,CFR,LG,,,,,SG$34.99,,http://www.expansys.com.sg/lg-quickcircle-ii-battery-cover-for-lg-g4-silver-276125/,LG QuickCircle II Battery Cover for LG G4 ,,,,
218918,5055147566709,CS1,EXPANSYS,,,,,SG$32.99,,http://www.expansys.com.sg/expansys-car-cradle-for-htc-sensation-with-handsfree-218918/,EXPANSYS Car Cradle for HTC Sensation ,,,,
276126,8806084975966,CFR,LG,,,,,SG$62.99,,http://www.expansys.com.sg/lg-quickcircle-ii-battery-cover-for-lg-g4-gold-276126/,LG QuickCircle II Battery Cover for LG G4 ,,,,
276127,8806084975973,CFR,LG,,,,,SG$34.99,,http://www.expansys.com.sg/lg-quickcircle-ii-battery-cover-for-lg-g4-blue-276127/,LG QuickCircle II Battery Cover for LG G4 ,,,,
256668,,AP_KUBOQ_NOKIA1520WH,Kuboq,,,,,SG$3.65,,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-nokia-1520-w-screen-protector-white-256668/,Kuboq Advanced TPU Case for Nokia 1520 ,,,,
256667,4895181510273,AP_KQNKL520SNBKTPU,Kuboq,,,,,SG$3.99,,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-nokia-1520-w-screen-protector-black-256667/,Kuboq Advanced TPU Case for Nokia 1520 ,,,,
276128,8806084975980,CFR,LG,,,,,SG$32.99,,http://www.expansys.com.sg/lg-quickcircle-ii-battery-cover-for-lg-g4-pink-276128/,LG QuickCircle II Battery Cover for LG G4 ,,,,
276071,6958265115493,CP,DJI,,,,,SG$5.65,,http://www.expansys.com.sg/dji-inspire-1-1345-propeller-installation-kits-part-53-1cw-1ccw-276071/,DJI Inspire 1 - 1345s Propeller Installation Kits ,,,,
276070,6958265115264,CP,DJI,,,,,SG$14.22,,http://www.expansys.com.sg/dji-inspire-1-1345s-quick-release-propellers-part-52-1cw-1ccw-276070/,DJI Inspire 1 - 1345S Quick Release Propellers ,,,,
273377,6958265115196,CP,DJI,,,,,SG$218.22,,http://www.expansys.com.sg/dji-inspire-1-tb47-battery-4500-mah-273377/,DJI Inspire 1 - TB47 Battery ,,,,
255447,5055887314189,AP_ATSGAFP_Nexus5,AT,,,,,SG$6.39,,http://www.expansys.com.sg/at-screen-guard-for-google-nexus-5-anti-fingerprint-crystal-clear-255447/,AT Screen Guard for Google Nexus 5 ,,,,
280091,4718487675593,AP_HTCME_RSE,HTC,,,,,SG$594.99,,http://www.expansys.com.sg/htc-one-me-dual-sim-unlocked-lte-32gb-rose-gold-280091/,HTC One ME Dual SIM M9ew ,,,,
280092,4718487675616,AP_HTCME_GLD,HTC,,,,,SG$594.99,,http://www.expansys.com.sg/htc-one-me-dual-sim-unlocked-lte-32gb-gold-sepia-280092/,HTC One ME Dual SIM M9ew ,,,,
263172,7394090899976,89997,Krusell,,,,,SG$23.32,,http://www.expansys.com.sg/krusell-colorcover-for-samsung-galaxy-s5-mini-black-263172/,Krusell GrännaCover for Samsung Galaxy S5 Mini ,,,,
267090,4571380497644,EPA21,MSY,,,811522021530,,SG$51.05,,http://www.expansys.com.sg/msy-wood-skin-surface-collection-for-xperia-z3-compact-walnut-267090/,MSY Wood Skin Surface Collection for Xperia Z3 Compact ,,,,
268576,3663111016321,SEWAL0003_SONY,Muvit,,,,,SG$26.89,,http://www.expansys.com.sg/muvit-wallet-folio-case-for-sony-xperia-z3-black-268576/,Muvit Wallet Folio Case For Xperia Z3 ,,,,
281853,,AP_268066,Fitbit,,,,,SG$229.99,,http://www.expansys.com.sg/fitbit-charge-hr-plum-small-281853/,Fitbit Charge HR ,,,,
273011,5055887315285,AP_ATAFP_CLASSIC,AT,,,,,SG$10.99,,http://www.expansys.com.sg/at-screen-guard-for-blackberry-classic-anti-fingerprint-crystal-clear-273011/,AT Screen Guard for BlackBerry Classic ,,,,
273390,6958265109843,CP,DJI,,,,,SG$27.17,,http://www.expansys.com.sg/dji-propeller-guard-part-28-for-phantom-2-series-273390/,DJI Propeller Guard ,,,,
273391,6958265109126,CP,DJI,,,,,SG$36.28,,http://www.expansys.com.sg/dji-phantom-battery-part-12-for-phantom-1-273391/,DJI Phantom Battery ,,,,
258841,4895158664107,AP_SSGLS5LOLT1BKLC,melkco,,,,,SG$1.36,,http://www.expansys.com.sg/melkco-premium-leather-snap-cover-for-galaxy-s5-black-258841/,melkco Premium Leather Snap Cover For Galaxy S5 ,,,,
273386,6958265109447,CP,DJI,,,,,SG$183.97,,http://www.expansys.com.sg/dji-smart-battery-part-1-for-dji-phantom-2-series-273386/,DJI Smart Battery ,,,,
273392,6958265109140,CP,DJI,,,,,SG$36.28,,http://www.expansys.com.sg/dji-phantom-battery-charger-part-14-273392/,DJI Phantom Battery Charger ,,,,
267058,0885382015268,TR,simplism,,,,,SG$51.05,,http://www.expansys.com.sg/simplism-flip-note-case-for-sony-xperia-z3-brown-267058/,simplism Flip Note Case for Xperia Z3 ,,,,
273382,6958265115486,CP,DJI,,,,,SG$27.17,,http://www.expansys.com.sg/dji-inspire-1-1345-self-tightening-props-1-pair-cw-ccw-273382/,DJI Inspire 1 - 1345 Self-tightening Props ,,,,
259537,7394090758518,75851,Krusell,,,,,SG$33.73,,http://www.expansys.com.sg/krusell-kiruna-flipcase-for-samsung-galaxy-s5-camel-259537/,Krusell Kiruna FlipCase for Samsung Galaxy S5 ,,,,
278989,646422105284,MRMS3207,Maroo,,,,,SG$53.05,,http://www.expansys.com.sg/maroo-woodland-sleeve-for-surface-3-brown-278989/,Maroo Woodland Sleeve for Surface 3 ,,,,
267057,0885382015251,TR,simplism,,,,,SG$51.05,,http://www.expansys.com.sg/simplism-flip-note-case-for-sony-xperia-z3-black-267057/,simplism Flip Note Case for Xperia Z3 ,,,,
275991,5055887317753,,DJI,,,,,"SG$4,803.03",,http://www.expansys.com.sg/dji-inspire-1-t600-with-dual-remote-controller-uk-275991/,DJI Inspire 1 T600 ,,,,
267060,0885382015282,TR,simplism,,,,,SG$51.05,,http://www.expansys.com.sg/simplism-flip-note-case-for-sony-xperia-z3-green-check-267060/,simplism Flip Note Case for Xperia Z3 ,,,,
268580,3663111016383,SEWAL0007_SONY,Muvit,,,,,SG$26.89,,http://www.expansys.com.sg/muvit-wallet-folio-case-for-sony-xperia-z3-pink-268580/,Muvit Wallet Folio Case For Xperia Z3 ,,,,
268577,3663111016338,SEWAL0004_SONY,Muvit,,,,,SG$26.89,,http://www.expansys.com.sg/muvit-wallet-folio-case-for-sony-xperia-z3-white-268577/,Muvit Wallet Folio Case For Xperia Z3 ,,,,
267059,0885382015275,TR,simplism,,,,,SG$51.05,,http://www.expansys.com.sg/simplism-flip-note-case-for-sony-xperia-z3-denim-267059/,simplism Flip Note Case for Xperia Z3 ,,,,
273416,6958265109348,CP,DJI,,,,,SG$12.59,,http://www.expansys.com.sg/dji-phantom-self-tightening-propeller-part-26-for-phantom-273416/,DJI Phantom Self-tightening Propeller ,,,,
273393,6958265109195,CP,DJI,,,,,SG$21.70,,http://www.expansys.com.sg/dji-propeller-guard-part-19-for-phantom-273393/,DJI Propeller Guard ,,,,
267066,840113100828,SW2,EZIO,,,840113100828,,SG$56.52,,http://www.expansys.com.sg/ezio-accessories-kit-sports-edition-lime-267066/,EZIO Accessories Kit Sports Edition ,,,,
267065,840113100835,SW2,EZIO,,,840113100835,,SG$56.52,,http://www.expansys.com.sg/ezio-accessories-kit-sports-edition-green-267065/,EZIO Accessories Kit Sports Edition ,,,,
267064,840113100866,SW2,EZIO,,,840113100866,,SG$56.52,,http://www.expansys.com.sg/ezio-accessories-kit-sports-edition-black-267064/,EZIO Accessories Kit Sports Edition ,,,,
283426,,,DJI,,,,,"SG$4,530.64",,http://www.expansys.com.sg/dji-ronin-m-dji-focus-with-uk-jp-au-plug-283426/,DJI Ronin-M + DJI Focus ,,,,
273659,6958265115110,DJI_INSP_PART19,DJI,,,,,SG$8.93,,http://www.expansys.com.sg/dji-inspire-1-100w-ac-power-adaptor-cable-part-19-us-plug-273659/,DJI 100W AC Power Adaptor Cable ,,,,
275484,6958265115141,CP,DJI,,,,,SG$8.93,,http://www.expansys.com.sg/dji-inspire-1-100w-ac-power-adaptor-cable-part-22-au-plug-275484/,DJI 100W AC Power Adaptor Cable ,,,,
281855,,AP_268079,Fitbit,,,,,SG$229.99,,http://www.expansys.com.sg/fitbit-charge-hr-plum-large-281855/,Fitbit Charge HR ,,,,
272972,4906933608299,JK300013757,TDK,,,,,SG$18.99,,http://www.expansys.com.sg/tdk-th-pmec300bk-clef-p2-mega-bass-in-ear-headphone-black-272972/,TDK Clef-P2 MEGA BASS Tuning In-Ear Headphone ,,,,
258263,020356620950,77000019784,TDK,,,,,SG$28.99,,http://www.expansys.com.sg/tdk-st170-over-ear-headphones-with-smartphone-control-for-ios-android-white-258263/,TDK ST170 Over-Ear Headphones with Smartphone Control ,,,,
281261,020356622237,77000021947,TDK,,,020356622237,,SG$49.59,,http://www.expansys.com.sg/tdk-a25-trek-plus-weathrized-bluetooth-speaker-white-281261/,TDK A25 Trek Plus Weathrized Bluetooth Speaker ,,,,
276524,,77000021731,TDK,,,020356622084,,SG$36.99,,http://www.expansys.com.sg/tdk-sp400-smartphone-active-in-ear-headphones-blue-276524/,TDK SP400 Smartphone Active In-Ear Headphones ,,,,
281264,020356622138,77000021780,TDK,,,020356622138,,SG$51.99,,http://www.expansys.com.sg/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker-pink-281264/,TDK A08 Trek Mini Weathrized Bluetooth Mono Speaker ,,,,
281263,020356622107,77000021756,TDK,,,020356622107,,SG$51.99,,http://www.expansys.com.sg/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker-white-281263/,TDK A08 Trek Mini Weathrized Bluetooth Mono Speaker ,,,,
281262,020356622091,77000021749,TDK,,,020356622091,,SG$51.99,,http://www.expansys.com.sg/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker-black-281262/,TDK A08 Trek Mini Weathrized Bluetooth Mono Speaker ,,,,
275994,4906933609876,JK300015158,TDK,,,,,SG$29.99,,http://www.expansys.com.sg/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams-red-275994/,TDK CLEF-X MEGA BASS In-Ear Headphone w/Comply Foams ,,,,
275993,4906933609852,JK300015133,TDK,,,,,SG$29.99,,http://www.expansys.com.sg/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams-black-275993/,TDK CLEF-X MEGA BASS In-Ear Headphone w/Comply Forams ,,,,
273650,,77000021400,TDK,,,020356621919,,SG$51.96,,http://www.expansys.com.sg/tdk-trek-a28-weathrized-bluetooth-speaker-white-273650/,TDK Trek A28 Weatherized Bluetooth Speaker ,,,,
275996,4906933609883,JK300015166,TDK,,,,,SG$29.99,,http://www.expansys.com.sg/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams-gold-275996/,TDK CLEF-X MEGA BASS In-Ear Headphone w/Comply Foams ,,,,
281260,020356622220,77000021939,TDK,,,020356622220,,SG$49.59,,http://www.expansys.com.sg/tdk-a25-trek-plus-weathrized-bluetooth-speaker-black-281260/,TDK A25 Trek Plus Weathrized Bluetooth Speaker ,,,,
276525,,77000021681,TDK,,,020356622039,,SG$72.57,,http://www.expansys.com.sg/tdk-sp500-smartphone-active-in-ear-headphones-black-276525/,TDK SP500 Smartphone Active In-Ear Headphones ,,,,
272986,5055887316015,77000019982,TDK,,,020356621117,,SG$19.99,,http://www.expansys.com.sg/tdk-ip100-in-ear-headphone-for-ios-android-272986/,TDK IP100 In-Ear Headphone ,,,,
272974,4906933608305,JK300013765,TDK,,,,,SG$18.99,,http://www.expansys.com.sg/tdk-th-pmec300rd-clef-p2-mega-bass-in-ear-headphone-red-272974/,TDK Clef-P2 MEGA BASS Tuning In-Ear Headphone ,,,,
263122,020356621575,77000020931,TDK,,,,,SG$43.99,,http://www.expansys.com.sg/tdk-st460s-on-ear-headphones-w-mic-track-control-white-263122/,TDK ST460s On-Ear Headphones w/Mic & Track Control ,,,,
272973,4906933608312,JK300013773,TDK,,,,,SG$18.99,,http://www.expansys.com.sg/tdk-th-pmec300bl-clef-p2-mega-bass-in-ear-headphone-blue-272973/,TDK Clef-P2 MEGA BASS Tuning In-Ear Headphone ,,,,
276528,,77000021582,TDK,,,020356621964,,SG$36.32,,http://www.expansys.com.sg/tdk-wr680-on-ear-headphones-black-276528/,TDK WR680 On-Ear Headphones ,,,,
285782,0802975867127,ACC,BlackBerry,,,802975867127,,SG$53.99,,http://www.expansys.com.sg/blackberry-priv-slide-out-hard-shell-lagoon-blue-285782/,BlackBerry® PRIV Slide-Out Hard Shell ,,,,
285347,0802975867196,ACC,BlackBerry,,,802975867196,,SG$53.99,,http://www.expansys.com.sg/blackberry-priv-sync-pod-w1-2m-usb-cable-black-285347/,BlackBerry® PRIV Sync Pod w/1.2m USB Cable ,,,,
285778,0802975867189,ACC,BlackBerry,,,802975867189,,SG$72.99,,http://www.expansys.com.sg/blackberry-priv-leather-swivel-holster-black-285778/,BlackBerry® PRIV Leather Swivel Holster ,,,,
285780,0802975867158,ACC,BlackBerry,,,802975867158,,SG$53.99,,http://www.expansys.com.sg/blackberry-privleather-pocket-tan-285780/,BlackBerry® PRIV Leather Pocket ,,,,
285783,0802975867134,ACC,BlackBerry,,,802975867134,,SG$53.99,,http://www.expansys.com.sg/blackberry-priv-slide-out-hard-shell-military-green-285783/,BlackBerry® PRIV Slide-Out Hard Shell ,,,,
285346,,ACC,BlackBerry,,,,,,,http://www.expansys.com.sg/blackberry-priv-sync-pod-nest-black-285346/,BlackBerry® PRIV Sync Pod Nest ,,,,
285349,0802975867172,ACC,BlackBerry,,,802975867172,,SG$90.99,,http://www.expansys.com.sg/blackberry-priv-leather-smart-flip-case-tan-285349/,BlackBerry® PRIV Leather Smart Flip Case ,,,,
285348,0802975867165,ACC,BlackBerry,,,802975867165,,SG$90.99,,http://www.expansys.com.sg/blackberry-priv-leather-smart-flip-case-black-285348/,BlackBerry® PRIV Leather Smart Flip Case ,,,,
285781,0802975867110,ACC,BlackBerry,,,802975867110,,SG$53.99,,http://www.expansys.com.sg/blackberry-priv-slide-out-hard-shell-black-285781/,BlackBerry® PRIV Slide-Out Hard Shell ,,,,
285779,0802975867141,ACC,BlackBerry,,,802975867141,,SG$53.99,,http://www.expansys.com.sg/blackberry-priv-leather-pocket-black-285779/,BlackBerry® PRIV Leather Pocket ,,,,
263932,3520410023002,PF070096AA,Parrot,,,,,SG$58.99,,http://www.expansys.com.sg/parrot-camera-body-for-jumping-sumo-black-263932/,Parrot Camera & Body for Jumping Sumo ,,,,
263931,3520410022999,PF070095AA,Parrot,,,,,SG$58.00,,http://www.expansys.com.sg/parrot-camera-body-for-jumping-sumo-khaki-263931/,Parrot Camera & Body for Jumping Sumo ,,,,
